BLA,BLP,LU,MABH,BN,FAR,BD,HBN,AHBH,ABH,DHBH,ABF,CL,RBS,HBFR,BL,SBLU,SLR
86767.74856,1156.10734,R,30.0,7,0.512901668403046,0.095610478981869,0,0.0,19.714285714285715,0.0,1185.1294285714284,0.034130070070253,0.428571428565306,0.0,0.86593180453265,"A, R","trunk, tertiary"
71642.64575,1025.41469,R,21.0,9,0.190506308876791,0.056447803646336,0,0.0,14.333333333333334,0.0,449.3411111111111,0.075215703792947,0.444444444439506,0.0,1.0,R,residential
60011.53829,978.6574,R,27.0,10,1.047177239422169,0.176796917764862,0,0.0,18.9,0.0,1060.9855,0.034089025163975,0.499999999995,0.0,0.320932672184808,"A, R","trunk, secondary, tertiary"
91231.51716,1262.18633,R,31.8,37,1.269510884016959,0.255485272256542,0,0.0,17.79589189189189,0.0,629.9542972972973,0.208823069587218,0.432432432431264,0.0,0.550254734279189,R,"trunk, secondary, tertiary"
90461.3737,1252.06775,R,21.6,35,1.16386317931849,0.271959920502512,0,0.0,17.131028571428573,0.0,702.9105142857144,0.340740882272237,0.65714285714098,0.0,0.607864039605695,R,"trunk, secondary, tertiary"
123858.9997,1436.93921,R,90.0,39,2.003483829201311,0.255281982549388,2,90.0,25.26923076923077,0.0,810.7428461538462,0.211367098236139,0.615384615383037,0.5,0.785633826195165,R,"secondary, tertiary"
57122.33183,969.52194,R,60.0,9,1.886944152083646,0.171196687647546,8,60.0,55.52377777777778,0.0,1086.5726666666667,0.114514861249757,0.444444444439506,0.375,0.314921642577799,"A, R","secondary, tertiary"
125492.2846,1610.57277,A,27.0,19,0.862384475228527,0.248036324298458,0,0.0,15.451947368421052,0.0,1638.2444736842106,0.149043051978288,0.631578947365097,0.0,0.128327057945446,"A, R, M","primary, secondary, tertiary"
53279.33074,928.73512,R,63.0,4,0.846939279703122,0.083867175843583,2,63.0,40.5,0.0,1117.09675,0.042760583402846,0.4999999999875,0.5,0.347485881859646,"A, R, M","secondary, tertiary"
86464.95196,1237.87874,R,18.0,19,1.583530111291118,0.316706022258224,0,0.0,18.0,0.0,1441.2616315789473,0.226539258879211,0.631578947365097,0.0,0.507594027418544,R,"trunk, secondary, tertiary"
108227.9009,1340.95346,R,28.8,33,1.329643565137278,0.28262846960566,0,0.0,16.107515151515152,0.0,926.9177575757576,0.15280904999012,0.363636363635262,0.0,0.481750732262168,R,"trunk, secondary, tertiary"
318670.1642,2476.0722,R,60.0,38,1.180917673748134,0.178963434318273,8,60.0,25.027763157894736,0.0,1500.797552631579,0.0057376432228,0.026315789473615,0.125,0.797248199748868,"B, R","secondary, tertiary"
46232.45993,865.71181,R,18.0,9,0.910272394411179,0.191596964847031,0,0.0,16.61111111111111,0.0,984.2221111111111,0.088705314208099,0.777777777769136,0.0,0.854338544993616,R,"secondary, tertiary"
45577.51634,854.6771,R,57.0,12,1.057048471895737,0.129738508695579,3,57.0,32.977666666666664,0.0,492.76324999999997,0.018364794179199,0.666666666661111,0.666666666666667,0.777944765446868,R,"secondary, tertiary"
48660.98266,879.40715,R,57.0,13,0.886472172200067,0.13681098564153,4,57.0,31.881846153846155,0.0,512.1043846153846,0.084530160633263,0.461538461534911,0.25,0.730240547650692,R,"secondary, tertiary"
94787.79386,1222.68426,R,18.0,23,0.943260533440165,0.188652106688033,0,0.0,18.0,0.0,777.4746521739131,0.103563720280977,0.434782608693762,0.0,0.7378460722588,"A, R","trunk, secondary, tertiary"
99994.8291,1253.32934,R,87.0,11,0.921952153223891,0.105891965567648,4,87.0,43.09090909090909,0.0,962.6044545454545,0.035973232092905,0.363636363633058,0.25,0.631718367834605,R,"trunk, secondary, tertiary"
78691.99865,1107.30657,R,55.125,27,1.510849769222376,0.215490460160018,5,54.985,27.877407407407404,0.083066238629181,628.050925925926,0.203908676188003,0.481481481479698,0.0,0.141257997374672,"A, B, R","secondary, tertiary"
57286.6492,949.12587,R,60.0,8,0.932020562305816,0.114145740610013,2,60.0,28.5,0.0,817.378375,0.038329039658217,0.49999999999375,0.0,0.228600753605594,"A, R","trunk, secondary, tertiary"
27125.72264,685.42221,A,18.0,4,0.546656183018467,0.137248030196625,0,0.0,12.525,0.0,930.738,0.005424499149604,0.4999999999875,0.0,0.223455468270743,"A, R","secondary, tertiary"
60312.1767,982.99009,A,18.0,21,1.202949221363453,0.390795313477718,0,0.0,12.02552380952381,0.0,1122.3674285714285,0.036342786460292,0.428571428569388,0.0,0.226104989356419,"A, R","secondary, tertiary"
46465.27914,857.51605,R,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255372205689318,"A, R, M","secondary, tertiary"
103998.5511,1374.62719,M,27.0,29,1.23505595646707,0.437835119031769,0,0.0,12.418965517241379,0.0,1570.145448275862,0.299549623532854,0.689655172411415,0.0,0.329934318877123,"R, M","secondary, tertiary"
58556.46628,970.46625,R,20.25,21,1.054855217947076,0.241989670828887,0,0.0,16.88095238095238,0.0,674.7647619047618,0.116149809745154,0.57142857142585,0.0,0.454481875501088,"R, M","secondary, tertiary"
62097.7303,1007.73999,R,30.0,6,0.764760189632889,0.095595023704111,0,0.0,30.0,0.0,989.3723333333332,0.004727286342711,0.333333333327778,0.0,0.451921109400436,"R, M","secondary, tertiary"
74967.8706,1098.8206,R,60.0,21,1.640959453902376,0.174775258989416,6,60.0,33.22857142857143,0.0,623.9299523809524,0.090047323563436,0.476190476188209,0.333333333333333,0.542607876310922,"R, M","secondary, tertiary"
