BLA,BLP,LU,MABH,BN,FAR,BD,HBN,AHBH,ABH,DHBH,ABF,CL,RBS,HBFR,BL,SBLU,SLR
319.246,90.17,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542755815601854,"A, B, G",residential
41976.786,851.736,G,36.0,9,0.157418483635217,0.036610949680616,0,0.0,17.555555555555557,0.0,170.75666666666666,0.104553292094936,0.777777777769136,0.0,0.155301821662822,"A, B","primary, secondary, residential"
871.969,171.446,G,18.0,4,3.919715035740949,1.307897413784205,0,0.0,15.25,0.0,285.1115,0.352658179361881,0.999999999975,0.0,0.448659491356784,"B, G","primary, tertiary"
0.849,3.686,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473685761822101,"B, G",tertiary
1799.11,178.764,G,7.0,3,1.572346326794915,0.786173163397458,0,0.0,7.0,0.0,471.47066666666666,0.515833981711304,0.999999999966667,0.0,0.386097374811366,"B, G",residential
2678.712,213.879,G,18.0,5,2.335178996472932,0.765883379773563,0,0.0,9.2,0.0,410.31620000000004,0.232520432850053,0.99999999998,0.0,0.300343682185419,"B, G",residential
6056.131,567.507,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063972891793076,"A, B, U","primary, tertiary, residential"
43062.227,853.56,G,18.0,2,0.116615520140192,0.029153880035048,0,0.0,18.0,0.0,627.7155,0.059727226262849,0.99999999995,0.0,0.03496083756448,"B, G","primary, tertiary, residential"
4735.908,411.978,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283496745770517,"B, G, R","primary, tertiary"
2066.514,206.146,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276088811703037,"B, G","tertiary, residential"
6450.847,339.286,G,7.0,8,0.251525419840216,0.125762709920108,0,0.0,7.0,0.0,101.40950000000001,0.108653176183605,0.749999999990625,0.0,0.003268018754332,"B, G","primary, tertiary"
2750.811,286.998,G,18.0,2,2.008732697375429,0.502183174343857,0,0.0,18.0,0.0,690.7055,0.394399532580609,0.99999999995,0.0,0.259199467942573,"B, G, R",tertiary
5022.773,373.512,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087024534940993,B,"tertiary, residential"
2052.057,209.82,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277702087890018,"B, G",residential
12679.933,477.079,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,primary
8384.679,381.492,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014646907708378,G,"trunk, primary"
135741.898,1735.226,G,7.0,10,0.02584850404847,0.015336944824508,0,0.0,6.6,0.0,208.1866,0.013006718623898,0.599999999994,0.0,0.009892324559081,"B, G","trunk, primary, tertiary, residential"
28936.849,909.824,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029825474111774,G,trunk
50296.246,957.906,G,36.0,9,0.074680364812913,0.025748760653032,0,0.0,10.222222222222221,0.0,143.89622222222224,0.0848054446247,0.999999999988889,0.0,0.095176721471366,"A, G","trunk, primary, secondary"
51192.618,984.0,G,36.0,10,0.077067869433831,0.028977322472549,0,0.0,12.7,0.0,148.3425,0.037230238814371,0.299999999997,0.0,0.103355367609118,"A, G","trunk, secondary"
49909.057,948.728,G,36.0,5,0.126334184194264,0.017432126597784,0,0.0,32.4,0.0,174.0042,0.050790660082927,0.599999999988,0.0,0.146773225994346,"A, G","trunk, primary, secondary"
8134.558,443.426,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255524835021068,"A, G","primary, secondary"
8159.167,443.426,G,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31256921965754,"A, G","primary, secondary"
41612.959,842.475,G,18.0,9,2.087095416598469,0.574165538192081,0,0.0,9.444444444444445,0.0,2654.747444444444,0.311363112140542,0.777777777769136,0.0,0.445170578581419,"A, G","secondary, tertiary"
36740.957,800.193,G,18.0,9,1.729144289845253,0.444480175080905,0,0.0,6.222222222222222,0.0,1814.5141111111109,0.17174367275663,0.444444444439506,0.0,0.652652028294499,"A, G","primary, tertiary"
8670.577,1130.918,G,36.0,9,2.089640401094414,0.508229498452064,0,0.0,20.0,0.0,489.627,0.098150283055698,0.999999999988889,0.0,0.967385172201676,"A, R","primary, residential"
852.370135,117.484768,U,16.0,2,1.61572990822819,0.403932477057048,0,0.0,16.0,0.0,172.14999,0.355569747241867,0.99999999995,0.0,0.467684796938173,"B, G, R",residential
2682.388738,217.073224,U,18.0,3,5.057821283620377,1.011564256724075,0,0.0,18.0,0.0,904.4695233333333,0.851667769822124,0.999999999966667,0.0,0.426325857193607,"B, E, G","secondary, tertiary"
3377.242863,232.787755,U,36.0,4,3.84713649774615,0.427459610860683,0,0.0,36.0,0.0,360.90873000000005,0.343894097143818,0.999999999975,0.0,0.168611244298676,"A, G, R, U",residential
4716.129652,275.009013,U,18.0,8,2.974333125903639,0.594866625180728,0,0.0,18.0,0.0,350.68351625,0.425788323720212,0.874999999989063,0.0,0.168047093040703,"A, G, R, U",secondary
1202.170188,135.337935,U,18.0,5,2.023769125440998,0.462657222373244,0,0.0,13.2,0.0,111.238544,0.241581595114227,0.99999999998,0.0,0.01552661968426,"A, G, U","secondary, tertiary"
1662.052653,165.181291,U,18.0,4,2.103310977356865,0.440371325588805,0,0.0,15.0,0.0,182.9800825,0.232814048102001,0.999999999975,0.0,0.020425625737504,"A, G, R, U",tertiary
346.9052677,79.702243,U,36.0,1,5.041372163631749,0.56015246262575,0,0.0,36.0,0.0,194.31984,0.463834157365773,0.9999999999,0.0,0.297275016900722,"A, B, G",residential
5898.666012,323.224345,U,66.0,5,7.424811735552116,0.528645250240691,2,63.0,28.8,3.0,623.660354,0.346084340544796,0.99999999998,1.0,0.489944864103259,"B, G",primary
1906.911129,235.543769,U,18.0,1,1.957832535152193,0.391566507030439,0,0.0,18.0,0.0,746.68253,0.050828535003119,0.9999999999,0.0,0.777912468943267,A,primary
5330.524219,288.737783,U,36.0,2,1.766445040515442,0.229847163180106,0,0.0,27.0,0.0,612.602935,0.314240176535729,0.99999999995,0.0,0.273332864540366,"A, B, G, R","primary, tertiary, residential"
4105.099764,261.871481,U,34.0,3,1.614807744292375,0.247606184608185,0,0.0,18.333333333333332,0.0,338.81603,0.027912782812878,0.999999999966667,0.0,0.215110558648522,"B, G, R","primary, residential"
7734.959841,455.668602,E,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431230097640153,"B, E, G, U","secondary, tertiary"
1459.652252,157.180863,E,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379150538901085,"B, E","secondary, tertiary"
3426.380983,314.005949,E,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431669571030946,"B, E","primary, secondary, tertiary"
3217.85769,299.578069,E,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533889898165909,"E, G",primary
10570.71568,517.029357,E,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323725592018444,"B, E","secondary, tertiary"
323.601874,116.803942,E,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283697256756474,"B, E","secondary, tertiary"
322.3249437,122.60803,E,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269717323479545,"B, E","secondary, tertiary"
7532.724666,498.891677,E,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249808985797362,"B, E, G","secondary, tertiary"
676.9033682,103.363179,E,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24010931533869,"B, E, G",secondary
3172.573316,317.92436,E,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246010440852534,"B, E, G, S","secondary, tertiary"
250.9666095,77.064419,E,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257059717953059,"B, E, S",tertiary
336403.1965,2851.754997,E,12.0,1,0.000243824645109,8.1274881703e-05,0,0.0,12.0,0.0,27.34113,0.000785154169648,0.9999999999,0.0,0.706943823623801,"A, E, G",primary
223.3633766,73.26825,E,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262931385922412,"B, E, S",tertiary
8850.901958,409.658582,E,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934923360560053,"A, E",primary
5569.606408,388.5522,E,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.828860550492456,"A, E, G",residential
2893.504991,297.204438,E,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279558081656064,"B, E, S",tertiary
1317.218844,156.183083,E,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309100268612325,"B, E, S",residential
3274.314208,326.371191,E,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348347084762372,"B, E",secondary
2207.542156,206.844045,S,18.0,4,0.73966898233947,0.279498417877552,0,0.0,11.5,0.0,154.251135,0.210576656322193,0.999999999975,0.0,0.385245074260293,"G, R",residential
964.8464777,125.317273,S,36.0,2,12.28103031297411,1.753421709154051,0,0.0,27.0,0.0,845.89138,0.053808970659664,0.99999999995,0.0,0.044214320667688,"A, B, R","primary, residential"
4042.223586,254.647541,S,12.0,4,2.376153361052601,0.792051120350867,0,0.0,12.0,0.0,800.41193,0.659281646690372,0.999999999975,0.0,0.218897117822519,"B, E",tertiary
2514.723101,219.17141,S,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384573908920402,"B, S",primary
2674.369076,228.99228,S,18.0,2,0.692901240382126,0.138580248076425,0,0.0,18.0,0.0,185.307365,0.093633910695406,0.99999999995,0.0,0.335666352876051,"B, E, S",residential
5311.163256,419.826323,S,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128564511334279,"B, G, R","primary, tertiary, residential"
1599.531227,160.18637,S,12.0,3,1.850204303638769,0.616734767879589,0,0.0,12.0,0.0,328.82883999999996,0.397453445747561,0.999999999966667,0.0,0.277657496094613,"A, B, G",secondary
45981.48963,1026.490307,A,36.0,15,1.028737466111535,0.204678748899419,0,0.0,19.2,0.0,627.428918,0.119346198246947,0.466666666663556,0.0,0.2969906070203,"G, R","primary, residential"
2912.513289,273.674806,A,18.0,4,1.870130505694664,0.374026101138933,0,0.0,18.0,0.0,272.3389975,0.266806379484181,0.999999999975,0.0,0.2715140866678,"A, B, G, R","tertiary, residential"
8651.665556,359.90161,A,36.0,5,2.199706537061151,0.340476027527109,0,0.0,21.6,0.0,589.1369440000001,0.14039254193634,0.599999999988,0.0,0.273274440287646,"A, B, G, R","tertiary, residential"
589.4435902,101.349059,A,43.0,6,11.604155721973614,1.654437279857624,0,0.0,22.166666666666668,0.0,162.53290833333332,0.629059279535834,0.999999999983333,0.0,0.1095488667784,"B, R","tertiary, residential"
927.4753815,125.564366,A,36.0,3,3.392415327414272,0.634360913222795,0,0.0,16.0,0.0,196.1180433333333,0.324860972174661,0.999999999966667,0.0,0.048204173025543,"B, R, S",residential
19087.90704,613.117923,A,36.0,5,1.639858317331789,0.267770099115068,0,0.0,26.4,0.0,1022.234152,0.209304918443845,0.99999999998,0.0,0.041207859456242,R,tertiary
25510.53386,639.625082,A,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428119838598832,"A, B","primary, tertiary"
2438.355154,216.198021,A,18.0,4,2.513094612139508,0.502618922427902,0,0.0,18.0,0.0,306.39086,0.186649231531077,0.999999999975,0.0,0.118287078982931,"A, B, R, U","tertiary, residential"
21720.71822,573.179197,A,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437389691742493,"A, B","primary, tertiary"
3016.29163,220.103888,A,18.0,3,2.150277226343661,0.430055445268732,0,0.0,18.0,0.0,432.39088,0.175337575419629,0.999999999966667,0.0,0.139950286314011,"A, R, U",residential
0.4246381,3.146448,A,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789171856753167,"A, E, G",residential
142991.6324,1598.739508,A,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.951838236409158,"A, E, G",primary
2745.297683,208.764001,A,36.0,1,2.886167532601236,0.320685281400137,0,0.0,36.0,0.0,880.37656,0.092582598721543,0.9999999999,0.0,0.028852048527194,"A, B, G, R, U",tertiary
27560.96201,1213.761704,A,12.0,2,0.006202621299575,0.002667133316077,0,0.0,9.0,0.0,36.75438,0.004303659433946,0.99999999995,0.0,0.799237402931269,"A, E, G","primary, secondary, tertiary"
20918.23792,578.020382,A,28.0,6,1.121046710037611,0.219446760169558,0,0.0,19.666666666666668,0.0,765.0732566666667,0.178725487823857,0.833333333319444,0.0,0.015504971284319,"A, B, G, U","secondary, tertiary, residential"
7814.179541,360.252152,A,39.0,3,1.05915207176579,0.194160135691717,0,0.0,25.0,0.0,505.73405333333335,0.128203068158216,0.999999999966667,0.0,0.113217017025837,R,"tertiary, residential"
2625.933193,212.119787,A,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A,"primary, secondary"
30510.35731,708.009417,A,18.0,2,1.254526431830896,0.253187931609969,0,0.0,12.0,0.0,3862.42713,0.026585227278157,0.99999999995,0.0,0.126045386924669,"B, G, R","secondary, tertiary, residential"
1963.426853,174.197108,A,18.0,5,3.179898777721362,0.883201789437888,0,0.0,12.8,0.0,346.820422,0.346814394881898,0.99999999998,0.0,0.263185602811144,"A, B, G, R, S","secondary, residential"
3413.88468,241.233164,A,18.0,7,2.220468337553803,0.482061204246653,0,0.0,12.0,0.0,235.10019428571428,0.264622857844559,0.999999999985714,0.0,0.161844045681038,"B, G, R","primary, secondary, residential"
8353.438997,413.046309,A,18.0,4,2.616189716337017,0.523237943267403,0,0.0,18.0,0.0,1092.70906,0.09441640847264,0.74999999998125,0.0,0.250625118354454,"B, G, R, U","tertiary, residential"
289159.845,2281.535933,A,66.0,40,2.276971723926605,0.363234152722692,2,66.0,17.3,0.0,2625.8182825,0.164659882821082,0.274999999999312,1.0,0.809981969303682,"A, R, U","primary, secondary, tertiary"
29537.51465,797.988634,A,36.0,8,1.423888590436975,0.28889194981745,0,0.0,19.5,0.0,1066.643775,0.193882689784533,0.874999999989063,0.0,0.312358506394617,"A, G, R, S, U","primary, residential"
2952.95082,236.15667,R,18.0,6,2.355080654543376,0.471016130908675,0,0.0,18.0,0.0,231.81457833333334,0.29507669820024,0.833333333319444,0.0,0.487237019243524,"B, G, R, U",primary
6180.680017,359.013683,R,66.0,2,3.445655290586774,0.535829790717347,1,66.0,39.0,0.0,1655.89624,0.217887468139443,0.99999999995,1.0,0.55004862480657,"B, G, R, U",primary
6365.848632,322.496503,R,18.0,8,1.683493073669428,0.500628950550265,0,0.0,13.5,0.0,398.366015,0.413738523090886,0.9999999999875,0.0,0.348898102361861,"B, R","primary, residential"
5276.91241,292.319186,R,36.0,15,1.638134253208118,0.375196648374916,0,0.0,16.4,0.0,131.99199000000002,0.297665759353535,0.733333333328444,0.0,0.329187870434061,R,"primary, residential"
3502.512477,276.138237,R,35.0,4,1.423282178931693,0.214734592649961,0,0.0,24.75,0.0,188.0276475,0.059975729985703,0.999999999975,0.0,0.321457958507695,"G, R","primary, residential"
15728.24531,564.153863,R,36.0,12,2.115120181197123,0.412354643647149,0,0.0,19.5,0.0,540.4679158333333,0.074189033480238,0.499999999995833,0.0,0.293299661893746,"B, R",residential
10949.10589,484.876703,R,36.0,12,2.171186949768371,0.315108193733982,0,0.0,25.0,0.0,287.5127483333333,0.359580235029549,0.916666666659028,0.0,0.265984470389973,"G, R","primary, residential"
2936.32393,216.719117,R,100.0,1,7.231880237409637,0.289275209496385,1,100.0,100.0,0.0,849.40572,0.257564025086592,0.9999999999,1.0,0.216074801459298,"G, R",primary
9466.038084,492.981486,R,36.0,8,2.074109700993677,0.400704962978258,0,0.0,18.75,0.0,474.136055,0.28752998006842,0.9999999999875,0.0,0.37512387634138,"A, B, G, R","tertiary, residential"
14257.02258,548.532543,R,18.0,8,1.600391444424576,0.362736409441809,0,0.0,15.75,0.0,646.4426475,0.230273112152916,0.9999999999875,0.0,0.406109793922974,"B, G, R, S, U",residential
19742.04393,661.281745,R,66.0,10,2.534676989749764,0.317679998192568,1,66.0,28.2,0.0,627.165248,0.137215315438983,0.699999999993,1.0,0.263721776556128,"A, G, R","primary, residential"
18620.30942,646.999697,R,18.0,20,1.879748358123686,0.388178818459183,0,0.0,16.7,0.0,361.4004855,0.133938799464806,0.54999999999725,0.0,0.469173672678324,"B, G, R, S",residential
3849.802996,246.554293,R,18.0,2,0.960990199717742,0.192198039943548,0,0.0,18.0,0.0,369.96229500000004,0.007619354933342,0.99999999995,0.0,0.24954665911832,"A, B, G, R",residential
17053.01029,702.730714,R,36.0,12,1.892535542474009,0.366267401108805,0,0.0,19.5,0.0,520.4968133333333,0.252275332744668,0.999999999991667,0.0,0.241702902149888,"B, G, R",residential
9802.701698,422.568396,R,36.0,12,2.429115155555353,0.401487804204322,0,0.0,24.0,0.0,327.97209833333335,0.34682581642434,0.999999999991667,0.0,0.214841570364342,"G, R",residential
10752.2937,413.894955,R,36.0,18,2.777122690575314,0.376382844713403,0,0.0,26.0,0.0,224.83216055555556,0.177347780293221,0.444444444441975,0.0,0.196805551983611,"G, R","primary, residential"
6673.55643,346.313485,R,141.0,6,2.794792970679953,0.485345919222264,1,141.0,38.5,0.0,539.8305633333333,0.247681452499871,0.499999999991667,0.0,0.178292266923864,"G, R","primary, residential"
7058.733637,371.793245,R,36.0,14,2.347598065344026,0.312465785426265,0,0.0,24.428571428571427,0.0,157.54376785714288,0.202207800409798,0.499999999996429,0.0,0.345815236505976,"A, G, R, S",residential
6453.5072,332.334776,R,36.0,8,1.603237848715811,0.461502657035852,0,0.0,15.75,0.0,372.28884,0.435716059853985,0.874999999989063,0.0,0.225865060408765,"A, G, R","tertiary, residential"
2980.010596,217.350257,R,34.0,4,3.027252480950575,0.555556497759513,0,0.0,20.5,0.0,413.89106250000003,0.478815418058441,0.999999999975,0.0,0.193653034174052,"G, R",residential
3493.029012,234.202626,R,18.0,4,1.225243253147077,0.334871518668051,0,0.0,12.0,0.0,292.4289825,0.339163846706411,0.999999999975,0.0,0.178095447026213,"G, R",residential
9820.85926,522.189182,R,66.0,8,5.685495972579491,0.470479894648241,5,66.0,48.75,0.0,577.5646037500001,0.163486364258438,0.749999999990625,0.8,0.38169939592427,"A, G, R, S","primary, residential"
2544.687096,230.344386,R,12.0,2,0.904585932635232,0.301528644211744,0,0.0,12.0,0.0,383.64802499999996,0.199331080830275,0.99999999995,0.0,0.14772145531496,R,residential
7676.93661,362.272767,R,18.0,9,1.094468969439621,0.310929320022092,0,0.0,15.333333333333334,0.0,265.22052,0.19124972272655,0.777777777769136,0.0,0.158035225649357,R,residential
2927.303429,225.680089,R,18.0,3,1.424134703187956,0.284826940637591,0,0.0,18.0,0.0,277.92496,0.167030453665632,0.999999999966667,0.0,0.128426249530432,R,residential
13987.65221,510.940205,R,42.0,43,1.702781900952054,0.317740965622708,0,0.0,19.86046511627907,0.0,103.35930511627907,0.278883372596892,0.48837209302212,0.0,0.182579232242183,"A, R","tertiary, residential"
28948.74247,685.338801,R,86.0,88,3.015652929672838,0.473146722148446,6,61.833333333333336,23.113636363636363,12.68091304108484,155.64775693181818,0.390969657651892,0.32954545454508,0.0,0.123936126712606,"B, G, R","tertiary, residential"
5292.788093,464.471368,R,36.0,3,3.471956650655199,0.667324456966503,0,0.0,24.0,0.0,1177.3356466666667,0.546067067288249,0.999999999966667,0.0,0.113254029847267,"B, G, R","primary, tertiary, residential"
29483.82585,693.018294,R,36.0,17,2.241423486769103,0.363395893548869,0,0.0,23.647058823529413,0.0,630.2530141176471,0.388535458947642,0.88235294117128,0.0,0.108791901044787,"G, R","primary, tertiary, residential"
130292.0754,1554.103215,R,187.0,60,2.238489888695103,0.236830592845096,12,76.08333333333333,33.25,33.44263330275028,514.2858243333334,0.132948843161799,0.433333333332611,0.416666666666667,0.168032949817877,"A, G, R","tertiary, residential"
4063.712759,272.858287,R,18.0,4,1.934234569751981,0.425447132347378,0,0.0,16.5,0.0,432.22373500000003,0.483201795700467,0.999999999975,0.0,0.118826512963497,"A, B, R","tertiary, residential"
12817.18216,487.559037,R,36.0,7,2.332110684459524,0.423594135764393,0,0.0,19.714285714285715,0.0,775.6118857142857,0.386211655047282,0.999999999985714,0.0,0.217286046647239,"A, B, G, R","tertiary, residential"
3131.970426,260.758546,R,18.0,1,2.321567323765017,0.464313464753003,0,0.0,18.0,0.0,1454.21604,0.293177462440975,0.9999999999,0.0,0.14641166993338,"A, B, R","tertiary, residential"
1399.293438,147.572093,R,18.0,2,3.05849372531682,0.611698745063364,0,0.0,18.0,0.0,427.97301999999996,0.576402597651848,0.99999999995,0.0,0.090451669893097,"B, R","tertiary, residential"
1987.0291,211.485858,R,18.0,3,2.157808509195965,0.431561701839193,0,0.0,18.0,0.0,285.84188666666665,0.30971717662406,0.999999999966667,0.0,0.122739404880451,"A, B, R","tertiary, residential"
835.749807,119.479908,R,18.0,1,1.784934662868549,0.35698693257371,0,0.0,18.0,0.0,298.35176,0.270904307264624,0.9999999999,0.0,0.101271769283323,"A, B, R",residential
8898.538554,371.739869,R,18.0,9,2.288492585206144,0.457698517041229,0,0.0,18.0,0.0,452.5386555555555,0.278259941723892,0.555555555549383,0.0,0.04801388978029,"G, R","primary, tertiary, residential"
5931.761447,323.274564,R,18.0,4,3.106414552345028,0.626685016451573,0,0.0,16.5,0.0,929.336505,0.261871853989161,0.999999999975,0.0,0.224608399619198,"B, G, R","tertiary, residential"
11744.57551,429.631048,R,49.0,9,2.086255492941183,0.382646091906305,1,49.0,23.444444444444443,0.0,499.3351022222222,0.127552995109605,0.444444444439506,0.0,0.104125354379404,"A, B, R","tertiary, residential"
6946.70513,391.356043,R,36.0,7,3.680948072716021,0.501938469353168,0,0.0,28.285714285714285,0.0,498.1169342857143,0.281533381531481,0.999999999985714,0.0,0.073267286585285,"A, B, R",residential
21114.51183,666.625602,R,36.0,46,2.903967388574951,0.578579954315714,0,0.0,20.152173913043477,0.0,265.5746367391304,0.496483682062212,0.60869565217259,0.0,0.055996410829593,"A, B, R, S","tertiary, residential"
1555.962623,162.493178,R,18.0,2,3.143221718636361,0.881156160008864,0,0.0,15.0,0.0,685.523025,0.540719417853003,0.99999999995,0.0,0.02872239835862,R,residential
715.9802504,116.372281,R,36.0,1,6.000818105806232,0.666757567311804,0,0.0,36.0,0.0,477.38525,0.60358654690549,0.9999999999,0.0,0.068078149991066,R,residential
27953.6179,774.294306,R,36.0,12,1.542278450117901,0.262840799580365,0,0.0,22.5,0.0,612.2792733333333,0.257025610421095,0.666666666661111,0.0,0.02833713015898,"A, G, R","primary, tertiary, residential"
3446.145834,319.109943,R,18.0,3,2.471898219151221,0.494379643830244,0,0.0,18.0,0.0,567.90145,0.395291179169748,0.999999999966667,0.0,0.026837558111236,"A, B, R, S","primary, residential"
2598.502768,208.977292,R,36.0,4,3.397990553920395,0.752052521962139,0,0.0,21.0,0.0,488.55264,0.348081581576703,0.999999999975,0.0,0.03384590729938,R,residential
7434.546487,375.762896,R,36.0,8,2.026883402551788,0.309607667935751,0,0.0,27.0,0.0,287.724075,0.37265207931989,0.9999999999875,0.0,0.050298487494088,R,residential
8850.777877,364.59503,R,18.0,19,4.031510568435429,0.806302113687086,0,0.0,18.0,0.0,375.60004789473686,0.505921521599413,0.73684210525928,0.0,0.089614634865911,R,"tertiary, residential"
29268.29575,724.950359,R,18.0,31,1.071867765310524,0.281579809442782,0,0.0,15.870967741935484,0.0,265.85035935483876,0.234807808487348,0.709677419352549,0.0,0.156358963688738,"B, G, R","tertiary, residential"
2891.504821,273.740885,R,36.0,2,3.131086541598403,0.442248071216341,0,0.0,27.0,0.0,639.381215,0.340000550713514,0.99999999995,0.0,0.04823694840774,"G, R","tertiary, residential"
2591.694482,235.375977,R,36.0,1,3.984003099791297,0.442667011087922,0,0.0,36.0,0.0,1147.25765,0.390536739500453,0.9999999999,0.0,0.025555553640996,"G, R","tertiary, residential"
1144.454741,134.125566,R,66.0,1,8.663451541418361,0.509614796554021,1,66.0,66.0,0.0,583.23107,0.42177196466319,0.9999999999,1.0,0.01604241163983,"G, R","primary, tertiary, residential"
5593.205679,359.812028,R,28.0,13,2.68500204031206,0.535415726127099,0,0.0,18.76923076923077,0.0,230.3607907692308,0.333769786070213,0.769230769224852,0.0,0.191270779976482,"B, G, R","tertiary, residential"
2819.305747,210.142919,R,66.0,5,6.208843261723754,0.64793303526721,2,66.0,37.2,0.0,365.344266,0.245919778591041,0.799999999984,1.0,0.007745256725492,"G, R","primary, tertiary, residential"
1008.558666,127.286138,R,18.0,1,1.555142950900984,0.311028590180197,0,0.0,18.0,0.0,313.69058,0.208731568049468,0.9999999999,0.0,0.070596682046578,R,"tertiary, residential"
2166.171376,204.046649,R,43.0,2,4.048759427425839,0.446189212316505,0,0.0,39.5,0.0,483.26115,0.293026429086842,0.99999999995,0.0,0.053118255731849,"G, R","tertiary, residential"
1512.194393,168.064312,R,36.0,2,4.167256266238517,0.600799688324198,0,0.0,27.0,0.0,454.26296,0.193519209182914,0.99999999995,0.0,0.149111021310869,"A, B, G, R, U",residential
3990.063394,249.850902,R,217.0,5,5.943055826044853,0.543847111116852,1,217.0,57.8,0.0,433.99689,0.25617661079521,0.799999999984,1.0,0.119243235668747,"A, B, R","tertiary, residential"
16612.97373,616.046167,R,36.0,7,2.393122896366609,0.31523421243621,0,0.0,28.571428571428573,0.0,748.1396699999999,0.204468573518319,0.999999999985714,0.0,0.007339809417284,"A, R",tertiary
5375.703818,303.384501,R,47.0,7,2.115228341250106,0.346299722422691,1,47.0,27.285714285714285,0.0,265.9435342857143,0.201443122351616,0.571428571420408,0.0,0.084394857927394,"A, R","tertiary, residential"
3182.783184,243.536978,R,18.0,6,2.709718979085821,0.541943795817164,0,0.0,18.0,0.0,287.4816,0.3820586491763,0.833333333319444,0.0,0.174315311069454,"A, B, G, R, U","tertiary, residential"
1753.391045,171.082031,R,18.0,1,2.119207583839348,0.42384151676787,0,0.0,18.0,0.0,743.15992,0.27500804321781,0.9999999999,0.0,0.149363485625379,"A, B, G, R, U",residential
68781.3124,1205.18497,R,136.0,22,2.737429586906225,0.278360863466164,8,92.25,47.0,33.8886042793149,870.2738868181818,0.119017031323676,0.454545454543388,0.5,0.055865962512061,"A, G, R","secondary, tertiary, residential"
7397.471648,451.804109,R,36.0,5,2.640131047380257,0.316706583205819,0,0.0,32.4,0.0,468.565594,0.219669337128668,0.99999999998,0.0,0.03072420610948,"G, R","tertiary, residential"
10811.67434,461.892319,R,18.0,10,2.368847529493753,0.473769505898751,0,0.0,18.0,0.0,512.224161,0.366953821258316,0.99999999999,0.0,0.017341249342779,"B, G, R","tertiary, residential"
